"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BCL2L11",8.09722222222222,23.5791666666667,0.175259825210125,0.867720845418051,0.944197939043814,-4.5959347385584
"PSMG1",-26.2416666666667,217.056944444444,-0.175032103479279,0.86789063265889,0.944197939043814,-4.59593481841431
"DGCR5",-11.2388888888889,93.4305555555556,-0.175030738108668,0.867891650691071,0.944197939043814,-4.5959348188928
"NTS",10.3611111111111,58.9694444444444,0.174729055053114,0.868116595302365,0.944197939043814,-4.59593492452814
"MTNR1B",15.1222222222222,197.161111111111,0.174365906506516,0.868387389307883,0.944197939043814,-4.59593505144995
"SNX29",10.8972222222222,132.495833333333,0.174347899124023,0.868400817654317,0.944197939043814,-4.5959350577369
"SLC16A1",11.575,101.754166666667,0.174323488930189,0.868419020743193,0.944197939043814,-4.59593506625825
"CEP164",29.3333333333332,635.283333333333,0.174229905808987,0.868488808093609,0.944197939043814,-4.59593509891639
"STAT5A",27.1638888888888,382.654166666667,0.174055326795383,0.868618999797169,0.944197939043814,-4.5959351597943
"ONECUT2",-9.56944444444446,98.6875,-0.173978282548772,0.868676456781006,0.944197939043814,-4.59593518664165
"TTF1",12.3222222222222,94.3,0.173957369440455,0.868692053225707,0.944197939043814,-4.59593519392717
"ITGAE",23.0166666666666,270.575,0.173920028083231,0.868719901593402,0.944197939043814,-4.59593520693369
"RPL39L",12.3861111111111,127.4875,0.173908319912097,0.868728633335809,0.944197939043814,-4.59593521101125
"VDAC3",-119.433333333334,4024.22777777778,-0.173376843772291,0.869125020926945,0.944515741215534,-4.59593539582424
"BANF1",-211.716666666668,5567.83055555556,-0.173115283442467,0.869320114858067,0.944614738994596,-4.59593548657522
"OSGIN2",28.0527777777778,513.129166666667,0.172824361378573,0.869537121635301,0.944737521030316,-4.59593558735642
"SUOX",-64.1055555555557,1195.18055555556,-0.172648102136569,0.869668604584966,0.944752620515561,-4.59593564833562
"PLCB4",-7.76944444444446,26.7236111111111,-0.172216086312579,0.869990892754761,0.944752620515561,-4.59593579754021
"KIAA0930",8.77499999999999,61.3125,0.172057288530649,0.870109364692567,0.944752620515561,-4.59593585229218
"SELPLG",-11.6472222222223,465.970833333333,-0.172024900395206,0.870133528508774,0.944752620515561,-4.59593586345325
"ZNF45",-19.1750000000001,206.631944444444,-0.171966614772239,0.870177014067752,0.944752620515561,-4.59593588353351
"ERC2",-8.65555555555555,45.8916666666667,-0.171912122545713,0.870217669931091,0.944752620515561,-4.59593590230088
"ZBTB25",25.7277777777778,273.011111111111,0.171829770892981,0.870279112171496,0.944752620515561,-4.59593593065215
"STAG1",22.9027777777777,239.995833333333,0.171257462746365,0.87070613760563,0.945084313098364,-4.59593612731457
"LEFTY1",18.4777777777777,233.508333333333,0.171141381179455,0.870792757494243,0.945084313098364,-4.59593616712554
"SLC9A3R1",-129.061111111111,2255.45277777778,-0.17072841469558,0.871100929077787,0.945268486392482,-4.59593630854144
"RBM39",-52.3722222222225,924.463888888889,-0.170498070373071,0.871272832189619,0.945268486392482,-4.59593638727535
"RNF185-AS1",-28.4527777777778,263.123611111111,-0.170433581176269,0.871320961120168,0.945268486392482,-4.59593640929978
"PPFIA2",9.81944444444443,76.8847222222222,0.169806101303236,0.871789288491933,0.945268486392482,-4.59593662317241
"LMO7",-9.12222222222224,86.6166666666667,-0.169804755714664,0.871790292852628,0.945268486392482,-4.59593662363022
"FGF12",-7.99444444444445,53.475,-0.169689541395835,0.871876290980603,0.945268486392482,-4.59593666281624
"GSR",33.2777777777778,341.405555555556,0.169687561658805,0.871877768710966,0.945268486392482,-4.59593666348935
"BTF3P13",7.71666666666666,31.1416666666667,0.169686771154311,0.871878358765505,0.945268486392482,-4.59593666375812
"NR6A1",7.92222222222221,65.2694444444444,0.169575182929236,0.871961652266693,0.945268486392482,-4.59593670168547
"PPP2R5D",76.5222222222223,1311.05555555556,0.169376643212115,0.872109854162639,0.945268486392482,-4.59593676910619
"HSPH1",23.8833333333333,332.341666666667,0.169185504129656,0.872252537397094,0.945268486392482,-4.59593683394086
"NCAPD2",-17.8361111111112,237.5625,-0.169002734014626,0.872388978434287,0.945268486392482,-4.59593689586984
"MIR6875",70.6944444444442,2493.39722222222,0.168900432884236,0.872465350182974,0.945268486392482,-4.59593693050452
"CDON",15.3944444444444,144.308333333333,0.168876249439719,0.872483404289175,0.945268486392482,-4.59593693868898
"GCNT2",7.675,43.2486111111111,0.168556993347277,0.872721752576382,0.945268486392482,-4.59593704662818
"SLC6A4",-20.6055555555556,364.047222222222,-0.168503259787683,0.87276187015747,0.945268486392482,-4.59593706477565
"GABPA",-18.3944444444445,237.975,-0.168482083647189,0.872777680424518,0.945268486392482,-4.59593707192593
"ZP2",33.036111111111,562.340277777778,0.16829899194384,0.872914380882233,0.945268486392482,-4.59593713371154
"ARL4C",30.2277777777778,316.822222222222,0.168264967804466,0.87293978463725,0.945268486392482,-4.595937145186
"MTFR1",31.7277777777775,1044.63611111111,0.168113029089427,0.873053230148404,0.945278637434492,-4.59593719639882
"GSE1",-46.5333333333335,692.847222222222,-0.16688092406119,0.87397331252911,0.945986402707809,-4.59593761002424
"PTPRJ",-7.41944444444445,27.3041666666667,-0.16684564000018,0.873999664460019,0.945986402707809,-4.5959376218255
"MAP3K14",7.53611111111111,63.4430555555556,0.166654027531559,0.874142773623939,0.945986402707809,-4.59593768587042
"SIX3",18.9472222222222,326.568055555556,0.166601212954411,0.874182220084059,0.945986402707809,-4.59593770351061
"PNOC",30.4305555555554,455.126388888889,0.16654037026162,0.874227663143162,0.945986402707809,-4.59593772382543
"MIR6756",-8.45555555555557,71.5111111111111,-0.166349992927095,0.874369858431189,0.946027566900594,-4.59593778734381
"OCM2",10.6361111111111,80.4819444444444,0.166155529524444,0.874515111200487,0.946044676230463,-4.59593785215212
"NDUFAB1",-39.3166666666671,2202.29722222222,-0.16604759605739,0.874595733592905,0.946044676230463,-4.59593788809082
"MAGEA1",21.8472222222222,207.618055555556,0.165807403802867,0.874775154693853,0.946044676230463,-4.59593796798587
"FOSL1",55.9305555555555,928.404166666667,0.165771073331229,0.874802293918271,0.946044676230463,-4.59593798006061
"ADAM5",-9.49166666666669,61.7569444444444,-0.165573869058049,0.874949610875353,0.946091347092956,-4.59593804555795
"KATNB1",7.33611111111109,80.1736111111111,0.165154479809222,0.875262925117955,0.946317479924578,-4.59593818459588
"S100P",23.0305555555555,246.695833333333,0.16496689850005,0.875403070366731,0.946347423041411,-4.59593824667206
"BCL10",-13.5583333333333,182.581944444444,-0.164715422645479,0.875590960452105,0.946347423041411,-4.59593832978453
"SST",7.90833333333333,86.4680555555556,0.16438109513212,0.875840767492377,0.946347423041411,-4.59593844008725
"STIL",14.9277777777777,167.75,0.164324286625154,0.875883216016156,0.946347423041411,-4.59593845880795
"DEFA5",-10.9944444444445,133.877777777778,-0.164223538703882,0.875958498166345,0.946347423041411,-4.59593849199289
"THOC5",7.75555555555556,27.6138888888889,0.164176893966721,0.875993353146542,0.946347423041411,-4.59593850735026
"PSMC4",19.0555555555554,1020.23333333333,0.164113505903723,0.876040719979658,0.946347423041411,-4.59593852821338
"PEX10",-44.3777777777778,811.611111111111,-0.164001884300092,0.876124130832899,0.946347423041411,-4.59593856493259
"FSTL1",-14.2472222222222,118.820833333333,-0.163454127396589,0.876533476453339,0.946676999598773,-4.59593874476912
"TARS",19.5861111111111,501.873611111111,0.163068533260055,0.876821662025972,0.946875657612876,-4.59593887101204
"OR1E1",7.86944444444442,60.1375,0.162563006022996,0.877199516005974,0.947128552399504,-4.59593903607867
"TFAP2C",15.0888888888889,147.466666666667,0.16223792871403,0.87744251310178,0.947128552399504,-4.59593914195904
"PRAMEF14",-19.8916666666667,270.668055555556,-0.162158818668353,0.877501650614676,0.947128552399504,-4.59593916769443
"INE2",7.8361111111111,46.6708333333333,0.161967560988452,0.877644626125563,0.947128552399504,-4.59593922986195
"ERCC1",101.819444444444,1662.20416666667,0.161964588317139,0.87764684840065,0.947128552399504,-4.59593923082764
"ANKRD36C",10.6222222222222,92.775,0.161918241860446,0.877681495711398,0.947128552399504,-4.59593924588128
"EDRF1",15.9305555555555,366.268055555556,0.161504157767049,0.877991067116612,0.947350066835375,-4.59593938019134
"ARMC6",-9.09722222222227,154.226388888889,-0.160497739964981,0.878743573095877,0.948049397129095,-4.59593970522323
"IDH3B",46.2388888888889,790.630555555556,0.159941572237415,0.879159486057999,0.94838546459202,-4.59593988398884
"SEMG2",13.6361111111111,111.129166666667,0.159470361056838,0.879511901421195,0.948509497182693,-4.5959400349716
"MIR6132",-27.8444444444445,550.594444444444,-0.159437457039647,0.879536511273921,0.948509497182693,-4.59594004549822
"LAMC1",47.3777777777778,1047.51666666667,0.159368955846768,0.879587745763495,0.948509497182693,-4.5959400674062
"MBTPS1",50.0916666666664,1618.05416666667,0.158689317008784,0.880096108042113,0.948945031973708,-4.59594028426778
"LOC101930388",-23.3361111111112,641.051388888889,-0.158488051212271,0.880246665182436,0.948994713335557,-4.59594034831407
"PRKCQ",-7.36111111111112,29.6416666666667,-0.158328614796833,0.880365935867713,0.949010656953055,-4.59594039899296
"LECT1",-14.2111111111112,99.9305555555556,-0.1579199402896,0.880671672186607,0.949227577841575,-4.59594052866704
"CLK2",-39.7166666666668,1400.26944444444,-0.157347231540082,0.881100164901357,0.949576743924896,-4.59594070983703
"ENSA",77.5333333333329,3177.29444444444,0.157072213231634,0.881305946156847,0.949622666200675,-4.59594079660664
"GIF",-6.94166666666668,35.2152777777778,-0.157010833799844,0.8813518744987,0.949622666200675,-4.59594081595184
"KLHDC3",-79.6750000000003,1290.11805555556,-0.156126355153001,0.882013761220055,0.950223104395891,-4.59594109389322
"CCNE2",6.96388888888889,20.1847222222222,0.15580936930573,0.882250999546202,0.950365966422931,-4.59594119312904
"PRSS12",-7.25833333333334,38.6347222222222,-0.155386747321942,0.882567319739268,0.950482457410753,-4.59594132512772
"IFI27",-1276.47222222223,26668.9138888889,-0.155249767802247,0.882669850225705,0.950482457410753,-4.59594136783544
"LEF1",6.87222222222222,56.3,0.155245461358165,0.882673073682672,0.950482457410753,-4.59594136917751
"GLG1",43.1944444444441,1710.90277777778,0.154593945791289,0.883160775313749,0.950849913129535,-4.59594157179689
"IRF2",-13.0777777777778,175.841666666667,-0.154463374014931,0.883258523811104,0.950849913129535,-4.59594161230376
"CD2BP2",31.8194444444445,474.501388888889,0.154370078483597,0.883328368048774,0.950849913129535,-4.59594164122597
"SRPX2",13.7416666666666,133.056944444444,0.153250717380491,0.884166453605204,0.951553246191925,-4.59594198689803
"VNN1",-9.18333333333336,94.5638888888889,-0.153217562096526,0.884191280178339,0.951553246191925,-4.59594199709913
"SACS",14.5861111111111,141.809722222222,0.153061850928861,0.884307878227523,0.951565982459495,-4.59594204497883
"FLJ10038",23.375,286.976388888889,0.152776912282564,0.884521251665322,0.951682839241426,-4.59594213247103
"PEX3",-12.4,502.866666666667,-0.152551401752903,0.884690130816184,0.951751801279569,-4.59594220160201
"TFRC",-24.463888888889,412.609722222222,-0.151872936749207,0.885198257928648,0.952148899768743,-4.59594240898319
"MTM1",-16.6277777777778,223.233333333333,-0.151624334360551,0.885384460957306,0.952148899768743,-4.59594248474439
"RPL10A",202.3,5618.65555555556,0.151520181827925,0.885462473627975,0.952148899768743,-4.59594251644849
"ROR1",-17.8583333333334,310.579166666667,-0.151498706214546,0.885478559544927,0.952148899768743,-4.59594252298303
"SH2D2A",7.49166666666668,127.784722222222,0.151338338822804,0.885598681792455,0.952165344072073,-4.59594257175036
"INVS",-10.9472222222222,86.6125,-0.150985460255893,0.88586301564684,0.952230056425313,-4.59594267888131
"LYST",18.5722222222221,343.411111111111,0.150936271535984,0.885899863210134,0.952230056425313,-4.59594269379509
"RNFT2",-14.1416666666667,259.7375,-0.150767771450105,0.886026090103521,0.952230056425313,-4.59594274484731
"PPAT",-8.11944444444445,100.073611111111,-0.150698190018209,0.886078216107755,0.952230056425313,-4.59594276591279
"ELK3",-18.7444444444444,293.777777777778,-0.150299080596604,0.886377216217593,0.952371923030413,-4.59594288655694
"RUNX3",9.18888888888889,106.588888888889,0.150159111107537,0.886482081989681,0.952371923030413,-4.59594292879297
"REG1A",91.5027777777775,893.223611111111,0.150102116212111,0.886524783576147,0.952371923030413,-4.5959429459802
"PENK",19.5916666666667,154.6375,0.149893531305929,0.88668106280423,0.952427163369303,-4.59594300882589
"MIR1204",6.70277777777777,32.3513888888889,0.149423839392051,0.887032994029564,0.952460219546323,-4.59594315002764
"MED8",-23.9277777777779,708.319444444444,-0.149372442284842,0.887071506696752,0.952460219546323,-4.59594316545254
"INSL4",7.32222222222222,128.430555555556,0.149339765475216,0.887095992131748,0.952460219546323,-4.59594317525654
"KCND2",6.97777777777777,28.0055555555556,0.149292666671707,0.887131284527347,0.952460219546323,-4.59594318938385
"UBFD1",17.0694444444444,171.290277777778,0.148579256837862,0.887665897809477,0.952921563621733,-4.59594340283616
"PNO1",18.1861111111111,213.759722222222,0.148189747904829,0.887957815615591,0.952931024922664,-4.59594351895331
"GTF3C2",-23.6583333333334,537.631944444444,-0.148184856222852,0.887961481818885,0.952931024922664,-4.59594352040967
"PTPRR",-7.20555555555556,49.8527777777778,-0.148147536407921,0.88798945226747,0.952931024922664,-4.59594353151906
"NDUFB7",-143.316666666667,2171.80833333333,-0.147818518236958,0.888236052734271,0.952999092860485,-4.59594362934244
"POM121L2",-11.9777777777778,132.930555555556,-0.14778293445,0.888262723786949,0.952999092860485,-4.59594363990937
"WAS",-61.5000000000006,2593.89444444444,-0.147554546785456,0.888433910772415,0.953070179703065,-4.59594370767167
"ZBTB40",37.3194444444445,589.493055555556,0.147051321026183,0.888811125755068,0.953245347912871,-4.59594385661452
"PCDHA13",24.6722222222222,319.1,0.146898698105284,0.888925537564613,0.953245347912871,-4.59594390168843
"FURIN",-38.8972222222224,852.304166666667,-0.146642114792036,0.889117888845868,0.953245347912871,-4.59594397736114
"TSR1",24.4138888888888,192.865277777778,0.146522559572399,0.889207518046072,0.953245347912871,-4.59594401257649
"PDZK1P1",-42.2444444444448,899.722222222222,-0.146399340992244,0.889299895588019,0.953245347912871,-4.59594404884135
"KCNA1",-21.6361111111112,373.640277777778,-0.14637630355858,0.889317167079877,0.953245347912871,-4.59594405561825
"GABARAPL1",137.011111111111,4184.75555555556,0.146277234015197,0.889391441718778,0.953245347912871,-4.59594408474947
"WDR45B",36.5777777777777,1880.04722222222,0.146171366598278,0.889470814295024,0.953245347912871,-4.59594411585816
"FAM171A1",27.1555555555555,476.558333333333,0.145743039654198,0.889791961232517,0.953245347912871,-4.5959442414942
"CCS",-48.9166666666669,666.963888888889,-0.14532806572896,0.890103119300642,0.953245347912871,-4.59594436286783
"ADD3-AS1",-6.55277777777778,46.3680555555556,-0.145294290581636,0.890128445757319,0.953245347912871,-4.59594437273158
"C1orf68",-15.8861111111111,268.495833333333,-0.145187144551848,0.890208790705094,0.953245347912871,-4.59594440400776
"DLC1",-92.2111111111113,2621.02222222222,-0.145165063373367,0.890225348770867,0.953245347912871,-4.59594441045049
"CA9",30.0055555555556,393.508333333333,0.145154822362469,0.890233028243554,0.953245347912871,-4.59594441343823
"B3GNTL1",7.38611111111111,68.2152777777778,0.144977548769506,0.890365963345707,0.953245347912871,-4.59594446512366
"HMGXB4",12.3888888888889,523.883333333333,0.144895615842962,0.890427405132953,0.953245347912871,-4.59594448899083
"RFXANK",6.48611111111111,47.3875,0.144772620511637,0.890519641395687,0.953245347912871,-4.59594452479462
"FBXO46",-23.6305555555556,491.768055555556,-0.144699338103426,0.890574598035684,0.953245347912871,-4.59594454611282
"PRPF40A",21.3833333333332,471.186111111111,0.144575364961625,0.890667570736525,0.953245347912871,-4.59594458215304
"TRAT1",-9.5472222222222,79.9458333333333,-0.144462342238216,0.890752332989629,0.953245347912871,-4.59594461498338
